CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,AverageUsageHours,Churn
CUST-01193,Male,45,43,61.35,2653.98,Month-to-month,DSL,Credit card,1,201.89470387625806,No
CUST-01194,Female,64,63,57.12,3594.63,Month-to-month,DSL,Mailed check,0,195.22470157633572,No
CUST-01195,Female,32,4,84.73,348.36,Two year,Fiber optic,Electronic check,1,109.38975803762949,No
CUST-01196,Male,21,11,106.69,1164.41,Month-to-month,Fiber optic,Electronic check,0,134.7567641173851,Yes
CUST-01197,Female,46,54,26.56,1441.33,Month-to-month,No,Mailed check,1,178.7247379374118,No
CUST-01198,Male,76,65,53.99,3526.71,Two year,DSL,Bank transfer,2,170.92400991169748,No
CUST-01199,Male,26,11,62.68,682.94,Month-to-month,DSL,Credit card,1,147.82594550023362,No
CUST-01200,Male,44,29,89.95,2595.28,Two year,Fiber optic,Bank transfer,3,155.54110331761592,No
CUST-01201,Male,43,7,106.0,730.11,Month-to-month,Fiber optic,Mailed check,2,100.90103695761789,Yes
CUST-01202,Female,36,44,94.64,4128.97,Month-to-month,Fiber optic,Electronic check,1,137.89222173668097,No
CUST-01203,Female,73,26,81.74,2112.62,Two year,Fiber optic,Credit card,1,66.88632790171066,No
CUST-01204,Female,45,63,108.84,6875.4,Month-to-month,Fiber optic,Credit card,3,149.67261021681824,Yes
CUST-01205,Male,34,6,98.5,565.58,One year,Fiber optic,Electronic check,0,67.81060154820595,Yes
CUST-01206,Female,60,68,58.08,3941.52,Month-to-month,DSL,Electronic check,3,83.79027933358884,Yes
CUST-01207,Male,74,22,96.84,2132.69,Month-to-month,Fiber optic,Bank transfer,0,,Yes
CUST-01208,Female,58,9,50.69,458.07,Two year,DSL,Bank transfer,1,36.021051386105825,No
CUST-01209,Male,59,8,56.43,439.0,Month-to-month,DSL,Mailed check,3,208.49516460283078,Yes
CUST-01210,Male,67,2,59.32,138.37,Month-to-month,DSL,Mailed check,2,166.33430214515676,Yes
CUST-01211,Male,37,44,60.88,2690.15,Month-to-month,DSL,Credit card,2,168.01696743483512,No
CUST-01212,Female,62,57,24.84,1401.43,Month-to-month,No,Electronic check,3,85.98182442799182,Yes
CUST-01213,Female,57,9,51.56,461.86,Two year,DSL,Mailed check,1,,No
CUST-01214,Female,56,7,51.27,350.02,Two year,DSL,Electronic check,4,40.942951752386975,Yes
CUST-01215,Female,66,8,22.91,190.58,One year,No,Electronic check,1,120.37730787440329,No
CUST-01216,Male,70,4,82.41,351.85,One year,Fiber optic,Credit card,0,151.1173718916651,Yes
CUST-01217,Female,40,12,111.72,1348.18,Month-to-month,Fiber optic,Mailed check,5,249.7944898156947,Yes
CUST-01218,Female,64,6,94.44,590.83,Month-to-month,Fiber optic,Credit card,0,189.33542083928063,No
CUST-01219,Male,49,4,86.48,344.36,One year,Fiber optic,Mailed check,1,124.0983559916369,Yes
CUST-01220,Male,69,52,56.16,2896.17,Month-to-month,DSL,Credit card,0,133.26506818575504,No
CUST-01221,Male,64,21,52.78,1097.54,Month-to-month,DSL,Mailed check,0,184.40225489841936,Yes
CUST-01222,Female,80,1,21.65,32.63,Two year,No,Electronic check,3,77.27899111847104,No
CUST-01223,Male,50,11,69.27,760.94,Month-to-month,DSL,Credit card,3,216.59651825756217,Yes
CUST-01224,Male,74,5,53.85,271.0,Month-to-month,DSL,Electronic check,3,144.31079703447006,Yes
CUST-01225,Male,63,68,77.05,5232.81,One year,Fiber optic,Mailed check,3,97.48780291867212,Yes
CUST-01226,Female,22,3,54.75,156.01,One year,DSL,Mailed check,1,66.30425205416171,No
CUST-01227,Male,60,66,102.93,6810.67,Month-to-month,Fiber optic,Electronic check,2,10.0,Yes
CUST-01228,Female,65,4,20.76,111.02,Month-to-month,No,Electronic check,2,255.1084943752255,Yes
CUST-01229,Female,51,9,18.36,158.18,Two year,No,Bank transfer,1,36.80177806652881,No
CUST-01230,Male,57,50,99.6,4970.56,One year,Fiber optic,Electronic check,1,178.77146161811095,No
CUST-01231,Male,28,34,50.48,1729.27,Two year,DSL,Mailed check,3,176.0277401233414,No
CUST-01232,Female,78,32,27.65,908.27,Month-to-month,No,Mailed check,2,121.39679858960356,No
CUST-01233,Male,67,11,91.73,1025.68,Month-to-month,Fiber optic,Electronic check,1,143.1984617762011,Yes
CUST-01234,Male,20,4,60.03,269.3,Month-to-month,DSL,Bank transfer,2,125.95065038965531,Yes
CUST-01235,Female,79,4,99.55,415.68,Month-to-month,Fiber optic,Credit card,2,163.37217593338357,Yes
CUST-01236,Female,75,62,108.66,6749.31,Month-to-month,Fiber optic,Electronic check,0,126.65395262021028,Yes
CUST-01237,Male,50,51,56.85,2918.4,Month-to-month,DSL,Bank transfer,3,132.64695659122052,No
CUST-01238,Female,28,26,95.97,,Month-to-month,Fiber optic,Electronic check,1,145.03403603709228,Yes
CUST-01239,Male,33,4,23.42,95.8,One year,No,Mailed check,2,187.50003604540993,No
CUST-01240,Male,35,4,51.15,213.53,Two year,DSL,Mailed check,2,185.96176393980195,No
CUST-01241,Male,47,9,96.39,875.71,Month-to-month,Fiber optic,Electronic check,0,142.5110496243661,Yes
CUST-01242,Female,65,4,101.9,397.92,Month-to-month,Fiber optic,Electronic check,0,134.82096343215827,No
CUST-01243,Male,72,56,107.56,6031.64,Month-to-month,Fiber optic,Mailed check,3,183.79086404381772,Yes
CUST-01244,Male,27,23,61.59,1419.45,Month-to-month,DSL,Electronic check,0,98.41459658086775,No
CUST-01245,Male,35,41,96.48,3963.48,Month-to-month,Fiber optic,Electronic check,1,80.06495982370133,Yes
CUST-01246,Female,55,48,102.45,4918.47,Month-to-month,Fiber optic,Credit card,1,69.50400262047204,No
CUST-01247,Female,80,36,21.05,764.35,Two year,No,Electronic check,3,164.35063061354668,No
CUST-01248,Female,36,36,20.13,729.76,Two year,No,Mailed check,0,215.65736532742721,No
CUST-01249,Female,53,20,23.47,453.1,One year,No,Electronic check,3,154.25189325982885,No
CUST-01250,Female,76,9,51.84,456.33,Two year,DSL,Credit card,1,165.84824301861048,Yes
CUST-01251,Male,80,43,55.9,2381.92,One year,DSL,Electronic check,0,118.83331991841558,Yes
CUST-01252,Female,30,1,85.55,107.05,Two year,Fiber optic,Electronic check,3,165.61867711045994,No
CUST-01253,Female,73,11,88.85,977.3,One year,Fiber optic,Bank transfer,3,158.21403430599955,No
CUST-01254,Female,63,16,24.05,389.87,Month-to-month,No,Credit card,2,178.97250986613727,No
CUST-01255,Male,20,3,100.24,300.67,One year,Fiber optic,Credit card,1,10.0,Yes
CUST-01256,Female,27,65,82.11,5322.16,Month-to-month,Fiber optic,Electronic check,2,175.711158048341,No
CUST-01257,Female,55,27,55.91,1507.07,One year,DSL,Credit card,2,187.83932651306205,No
CUST-01258,Male,18,25,19.52,488.18,Two year,No,Bank transfer,1,186.41935013664977,No
CUST-01259,Female,72,37,57.09,2086.0,One year,DSL,Credit card,1,142.72582829353942,No
CUST-01260,Male,73,27,54.1,1468.43,Month-to-month,DSL,Credit card,1,255.30516751285032,Yes
CUST-01261,Male,44,8,25.73,211.16,Month-to-month,No,Mailed check,1,206.24646640788765,No
CUST-01262,Male,63,26,83.8,2173.67,Two year,Fiber optic,Bank transfer,2,237.09729560657996,No
CUST-01263,Male,25,2,49.61,121.2,Two year,DSL,Mailed check,4,177.20420299011568,No
CUST-01264,Male,68,10,93.04,936.31,Month-to-month,Fiber optic,Mailed check,0,150.07018527594536,Yes
CUST-01265,Female,63,1,45.6,59.16,Two year,DSL,Electronic check,2,185.4983362245277,No
CUST-01266,Male,59,7,84.5,597.41,Two year,Fiber optic,Electronic check,3,112.43795974408036,No
CUST-01267,Male,34,64,59.48,3812.84,Month-to-month,DSL,Electronic check,0,199.6964087722044,No
CUST-01268,Female,26,12,18.0,183.55,Two year,No,Credit card,0,122.75998316771538,Yes
CUST-01269,Male,78,1,96.21,96.21,Month-to-month,Fiber optic,Electronic check,1,114.64807961507967,Yes
CUST-01270,Female,23,28,98.54,2757.62,One year,Fiber optic,Electronic check,1,71.02472829706598,No
CUST-01271,Female,60,4,59.28,220.66,Month-to-month,DSL,Electronic check,0,210.3605489444775,No
CUST-01272,Female,42,71,48.07,3409.27,One year,DSL,Mailed check,0,270.8515889194837,No
CUST-01273,Male,56,3,87.44,276.11,One year,Fiber optic,Credit card,3,232.08439488793738,Yes
CUST-01274,Male,66,8,99.86,799.05,Month-to-month,Fiber optic,Bank transfer,1,204.06203388088923,Yes
CUST-01275,Male,77,33,45.0,1465.3,Two year,DSL,Electronic check,2,205.7575993038617,Yes
CUST-01276,Female,45,9,88.63,804.92,Two year,Fiber optic,Credit card,1,203.6950433446943,No
CUST-01277,Male,50,20,19.52,361.5,Two year,No,Electronic check,1,142.41174712968638,No
CUST-01278,Male,71,39,98.21,3839.07,Month-to-month,Fiber optic,Credit card,1,127.11475950386385,Yes
CUST-01279,Male,54,42,59.24,2480.25,Month-to-month,DSL,Electronic check,1,91.58139275354942,No
CUST-01280,Female,26,5,85.56,456.29,Month-to-month,Fiber optic,Bank transfer,0,261.7168105152746,No
CUST-01281,Female,35,29,82.41,,Two year,Fiber optic,Electronic check,1,137.9690286261727,No
CUST-01282,Male,73,50,57.05,2852.0,Month-to-month,DSL,Credit card,1,158.54780286486107,No
CUST-01283,Male,76,51,38.24,1933.6,Two year,DSL,Electronic check,0,82.60678435614928,No
CUST-01284,Male,38,7,70.41,487.24,Two year,Fiber optic,Electronic check,0,103.5601959229181,No
CUST-01285,Male,19,31,22.41,727.25,One year,No,Credit card,2,90.92861206561666,No
CUST-01286,Female,78,7,98.86,686.1,One year,Fiber optic,Electronic check,2,128.44491067874426,No
CUST-01287,Female,75,10,57.23,554.32,One year,DSL,Bank transfer,3,188.2608721368955,No
CUST-01288,Female,60,72,94.0,6777.43,One year,Fiber optic,Bank transfer,3,177.97882400760125,No
CUST-01289,Female,76,41,60.51,2475.55,Month-to-month,DSL,Mailed check,2,186.10976655872003,Yes
CUST-01290,Male,77,3,49.53,143.18,Two year,DSL,Electronic check,1,149.04708653196104,No
CUST-01291,Male,55,26,90.71,2353.34,One year,Fiber optic,Credit card,1,194.92787748733227,No
CUST-01292,Male,75,5,18.82,89.05,Two year,No,Credit card,6,141.15415061308775,Yes
CUST-01293,Female,57,15,18.88,300.58,Two year,No,Mailed check,1,177.3654588035991,No
CUST-01294,Male,53,7,60.08,397.09,Month-to-month,DSL,Electronic check,0,126.43870034437074,Yes
CUST-01295,Female,67,39,93.89,3662.69,Month-to-month,Fiber optic,Electronic check,1,216.25530203044593,No
CUST-01296,Female,77,8,41.26,334.05,Two year,DSL,Electronic check,2,96.29981959266969,No
CUST-01297,Male,60,35,63.0,2207.33,Month-to-month,DSL,Mailed check,0,217.59294315510303,No
CUST-01298,Male,54,37,23.29,844.97,One year,No,Credit card,3,171.71567393505936,No
CUST-01299,Male,32,27,21.59,567.53,Month-to-month,No,Bank transfer,2,241.02922451122316,No
CUST-01300,Female,45,9,53.84,479.77,Month-to-month,DSL,Bank transfer,0,110.36029337120661,No
CUST-01301,Male,35,11,61.69,663.58,Month-to-month,DSL,Mailed check,2,136.15507283640756,No
CUST-01302,Female,51,61,43.42,2653.3,Two year,DSL,Electronic check,2,134.49951795813013,No
CUST-01303,Male,80,17,90.2,1551.1,One year,Fiber optic,Bank transfer,1,98.20320923005934,No
CUST-01304,Female,39,34,26.68,908.03,Month-to-month,No,Bank transfer,2,268.3624030356701,No
CUST-01305,Female,28,53,46.15,2441.27,Two year,DSL,Bank transfer,2,107.25693197385635,No
CUST-01306,Male,75,56,105.29,5864.19,Month-to-month,Fiber optic,Electronic check,3,94.53540727709309,Yes
CUST-01307,Female,74,18,57.47,1038.9,Month-to-month,DSL,Mailed check,2,237.13432834735548,No
CUST-01308,Female,30,69,46.68,3209.04,Two year,DSL,Electronic check,3,195.9771038051456,No
CUST-01309,Male,21,44,82.66,3632.1,Two year,Fiber optic,Electronic check,1,138.5735355336968,No
CUST-01310,Female,39,42,26.34,1095.21,Month-to-month,No,Bank transfer,0,38.84905442403159,No
CUST-01311,Male,24,9,42.98,383.59,Two year,DSL,Electronic check,3,252.8414727784941,No
CUST-01312,Female,78,67,42.73,2866.06,Two year,DSL,Credit card,3,266.75811076294036,No
CUST-01313,Male,60,56,52.38,2939.33,Month-to-month,DSL,Electronic check,3,186.62346001220916,Yes
CUST-01314,Male,71,4,113.41,469.4,Month-to-month,Fiber optic,Mailed check,3,181.2454663940366,Yes
CUST-01315,Female,41,39,46.26,1801.05,Two year,DSL,Credit card,2,162.26625632330803,No
CUST-01316,Female,21,65,94.41,6133.31,Month-to-month,Fiber optic,Mailed check,2,124.22080631898717,Yes
CUST-01317,Female,45,26,102.34,2679.37,Month-to-month,Fiber optic,Credit card,2,222.6093422417765,Yes
CUST-01318,Female,32,54,41.38,2247.72,Two year,DSL,Bank transfer,0,126.99430071612063,No
CUST-01319,Female,18,6,97.01,601.41,Month-to-month,Fiber optic,Credit card,0,183.47330480153704,Yes
CUST-01320,Male,72,5,60.04,314.28,Month-to-month,DSL,Electronic check,1,163.08903578084002,Yes
CUST-01321,Female,20,49,92.22,4555.31,Month-to-month,Fiber optic,Electronic check,2,149.29229295619294,Yes
CUST-01322,Male,31,39,81.68,3196.69,One year,Fiber optic,Mailed check,0,98.8591925949072,No
CUST-01323,Male,55,62,21.82,1336.85,One year,No,Bank transfer,0,78.30311165532206,No
CUST-01324,Female,67,70,57.55,4039.66,Month-to-month,DSL,Mailed check,1,179.66860719298018,No
CUST-01325,Male,74,70,95.85,6715.07,Month-to-month,Fiber optic,Electronic check,2,124.09686399174898,No
CUST-01326,Male,18,39,47.28,1838.36,One year,DSL,Electronic check,1,158.67030297316975,No
CUST-01327,Male,55,11,18.0,190.89,Two year,No,Electronic check,2,162.026401877466,No
CUST-01328,Male,55,30,88.05,2638.92,Two year,Fiber optic,Bank transfer,3,168.57525346334955,No
CUST-01329,Female,38,69,53.45,3655.97,Month-to-month,DSL,Electronic check,0,142.80452336369137,No
CUST-01330,Male,65,10,53.07,492.5,One year,DSL,Electronic check,2,188.901985106393,No
CUST-01331,Female,46,57,19.74,1126.38,Two year,No,Electronic check,1,145.09574702039774,No
CUST-01332,Female,22,55,19.23,1050.22,Two year,No,Bank transfer,5,135.5843937676641,No
CUST-01333,Male,66,1,22.21,22.21,One year,No,Credit card,2,194.32356229083973,Yes
CUST-01334,Female,27,56,24.29,1355.05,Month-to-month,No,Mailed check,2,151.60176610778515,No
CUST-01335,Female,45,40,19.34,750.55,Two year,No,Electronic check,2,163.93589277975823,No
CUST-01336,Female,38,36,108.43,3914.59,Month-to-month,Fiber optic,Electronic check,0,206.74786666238842,No
CUST-01337,Male,67,58,55.23,3198.84,Month-to-month,DSL,Mailed check,1,175.32902920279147,No
CUST-01338,Female,24,9,51.14,460.83,One year,DSL,Mailed check,1,205.91347758006435,No
CUST-01339,Female,20,37,85.84,3190.18,Two year,Fiber optic,Mailed check,3,55.139865732442274,No
CUST-01340,Female,62,38,95.28,3615.48,Month-to-month,Fiber optic,Credit card,1,308.5875789239377,Yes
CUST-01341,Male,64,65,86.77,5653.39,One year,Fiber optic,Credit card,1,193.2325584962508,No
CUST-01342,Female,37,59,56.98,3367.27,Month-to-month,DSL,Electronic check,2,185.92896846457165,Yes
CUST-01343,Male,36,66,86.71,5736.11,Two year,Fiber optic,Electronic check,0,141.7208460861397,No
CUST-01344,Male,52,5,58.0,,One year,DSL,Electronic check,0,60.00273568997453,Yes
CUST-01345,Male,21,19,90.51,1727.38,Month-to-month,Fiber optic,Mailed check,3,193.12059375063833,No
CUST-01346,Male,22,3,111.31,332.59,Month-to-month,Fiber optic,Mailed check,1,216.54391579548655,Yes
CUST-01347,Male,18,10,49.17,499.17,Month-to-month,DSL,Bank transfer,1,47.68899351319652,No
CUST-01348,Male,21,49,21.65,1045.17,Month-to-month,No,Electronic check,0,203.15216490121327,No
CUST-01349,Female,29,9,87.33,791.65,Month-to-month,Fiber optic,Credit card,3,242.64055046965984,Yes
CUST-01350,Male,77,5,20.52,114.55,One year,No,Bank transfer,3,240.22361450883471,No
CUST-01351,Female,44,7,57.84,390.54,Month-to-month,DSL,Credit card,4,181.8737367959983,No
CUST-01352,Female,73,63,49.18,3117.63,One year,DSL,Bank transfer,1,145.32129297218185,No
CUST-01353,Male,59,35,53.95,1887.34,Month-to-month,DSL,Bank transfer,2,206.8729281932038,No
CUST-01354,Female,40,34,56.08,1912.47,One year,DSL,Electronic check,2,174.83186391341553,Yes
CUST-01355,Female,42,8,58.18,447.4,Month-to-month,DSL,Bank transfer,2,171.87698091705917,Yes
CUST-01356,Female,38,52,63.67,3277.52,Month-to-month,DSL,Electronic check,1,118.38816172413868,Yes
CUST-01357,Female,78,22,26.72,606.05,Month-to-month,No,Bank transfer,1,53.21134553335291,Yes
CUST-01358,Male,80,1,25.19,25.19,Month-to-month,No,Electronic check,0,201.4273877894389,Yes
CUST-01359,Female,75,38,21.01,813.2,Two year,No,Electronic check,3,130.53625706634898,No
CUST-01360,Male,69,26,22.04,570.35,One year,No,Electronic check,3,91.19162018881588,No
CUST-01361,Female,41,11,80.57,873.2,One year,Fiber optic,Electronic check,1,83.26783778431096,Yes
CUST-01362,Female,42,37,88.19,3289.01,Month-to-month,Fiber optic,Electronic check,3,139.11018481082405,No
CUST-01363,Male,62,35,49.97,1747.85,Month-to-month,DSL,Credit card,4,76.62252344722054,Yes
CUST-01364,Female,72,53,63.48,3366.15,Month-to-month,DSL,Electronic check,1,214.71802149189125,No
CUST-01365,Female,63,8,90.58,722.03,One year,Fiber optic,Bank transfer,0,182.4936739406076,No
CUST-01366,Female,49,27,18.93,489.7,Month-to-month,No,Electronic check,0,217.03355622010253,No
CUST-01367,Male,72,7,104.55,739.97,Month-to-month,Fiber optic,Mailed check,1,88.14975743576645,Yes
CUST-01368,Female,49,9,24.98,231.14,Month-to-month,No,Electronic check,0,66.27061548323941,Yes
CUST-01369,Male,22,39,55.09,2161.92,Month-to-month,DSL,Electronic check,2,255.42075616120113,No
CUST-01370,Female,53,14,92.04,1276.38,Month-to-month,Fiber optic,Electronic check,0,101.97073085450526,No
CUST-01371,Male,63,25,97.15,2405.09,Month-to-month,Fiber optic,Mailed check,1,155.7285422082795,No
CUST-01372,Male,59,26,27.23,716.56,Month-to-month,No,Electronic check,3,104.18529672474857,Yes
CUST-01373,Female,66,25,24.93,642.85,Month-to-month,No,Credit card,2,100.6804188279976,Yes
CUST-01374,Female,59,18,93.66,,Month-to-month,Fiber optic,Mailed check,0,185.69293544156446,No
CUST-01375,Male,75,35,63.66,2207.16,One year,DSL,Credit card,4,142.2758973267659,Yes
CUST-01376,Male,56,6,64.58,379.22,Month-to-month,DSL,Credit card,0,228.81996106127963,No
CUST-01377,Female,33,7,107.19,727.93,Month-to-month,Fiber optic,Bank transfer,2,42.979444612997426,Yes
CUST-01378,Male,50,37,26.93,990.52,Month-to-month,No,Credit card,1,148.93375854138617,No
CUST-01379,Female,66,4,65.91,269.3,Month-to-month,DSL,Electronic check,1,119.32656843039099,Yes
CUST-01380,Female,38,12,62.1,756.15,Month-to-month,DSL,Credit card,1,135.25790515745922,Yes
CUST-01381,Female,78,57,48.08,2748.66,Two year,DSL,Electronic check,0,139.4353954635954,No
CUST-01382,Female,26,21,20.17,421.32,Two year,No,Mailed check,3,188.59029469501374,No
CUST-01383,Male,23,1,88.96,108.15,Month-to-month,Fiber optic,Bank transfer,1,138.87386612855835,No
CUST-01384,Female,68,10,65.66,627.98,Two year,Fiber optic,Credit card,2,139.49217543986748,No
CUST-01385,Male,62,24,105.67,2520.24,Month-to-month,Fiber optic,Credit card,1,254.51577827433454,No
CUST-01386,Female,52,22,69.1,1520.7,Month-to-month,DSL,Electronic check,1,76.800714176189,No
CUST-01387,Male,56,6,46.49,267.41,Two year,DSL,Electronic check,3,84.84873156795604,Yes
CUST-01388,Female,39,33,22.22,731.18,Two year,No,Bank transfer,2,261.4362988181947,No
CUST-01389,Male,58,33,22.46,748.4,Two year,No,Bank transfer,0,252.5356708616667,No
CUST-01390,Male,71,11,95.87,1046.29,Month-to-month,Fiber optic,Electronic check,3,42.395822124114034,Yes
CUST-01391,Female,22,10,109.67,1088.49,Month-to-month,Fiber optic,Mailed check,0,278.58218795553796,No
CUST-01392,Female,59,4,26.27,101.14,Month-to-month,No,Credit card,1,184.7363226427372,No
CUST-01393,Female,40,7,87.66,626.75,One year,Fiber optic,Bank transfer,4,107.48796587777491,Yes
CUST-01394,Female,34,10,62.66,636.11,Month-to-month,DSL,Mailed check,1,150.32875570359062,Yes
CUST-01395,Male,29,41,81.83,3367.1,Two year,Fiber optic,Bank transfer,0,124.23145999610797,No
CUST-01396,Female,40,24,84.29,2025.23,Month-to-month,Fiber optic,Mailed check,0,150.03930862905685,No
CUST-01397,Male,33,58,119.91,6957.42,Month-to-month,Fiber optic,Credit card,2,125.1002940330446,Yes
CUST-01398,Male,20,36,20.57,757.99,One year,No,Mailed check,1,79.35415149546083,No
CUST-01399,Female,47,11,22.85,238.49,One year,No,Mailed check,0,70.69051189099217,No
CUST-01400,Male,74,48,69.17,3338.0,Month-to-month,DSL,Credit card,1,162.9107544763018,No
CUST-01401,Male,80,9,78.26,706.92,Two year,Fiber optic,Electronic check,2,101.96697895480162,Yes
CUST-01402,Male,39,19,56.29,1070.25,Month-to-month,DSL,Credit card,0,64.57953639163793,Yes
CUST-01403,Male,26,67,101.04,6762.08,Month-to-month,Fiber optic,Bank transfer,1,181.89054533055764,Yes
